season,week,celebrity_name,vote_share_est,std_dev,ci_width_95,judge_score,base_popularity,perf_share,is_eliminated
13,2,Hope Solo,0.1059591835077931,0.042931657026337174,0.16586871887116045,19.0,0.11319494729368104,0.08520179372197309,False
13,2,Carson Kressley,0.0497266042391542,0.025569069691291607,0.09616620379272497,18.0,0.0317853455108859,0.08071748878923767,False
13,2,David Arquette,0.05441535910589882,0.027480100971314987,0.10602632787758218,18.0,0.040855761563629175,0.08071748878923767,False
13,2,Chaz Bono,0.060571831757445814,0.02952192757052823,0.11136942257179518,17.0,0.04897320529934351,0.07623318385650224,False
13,3,Ricki Lake,0.15623186339425096,0.05139840621743177,0.19944002672018893,27.0,0.16753228891249508,0.11392405063291139,False
13,3,Chynna Phillips,0.029069616903451792,0.022765342732430232,0.08530225817320063,26.0,0.007046223326808128,0.10970464135021098,False
13,3,J.R. Martinez,0.25049316030973084,0.059333023984355714,0.22963485791788232,26.0,0.28923698289219363,0.10970464135021098,False
13,3,David Arquette,0.054389912361076424,0.030874553273815233,0.12027213451449162,24.0,0.04100068852889366,0.10126582278481013,False
13,3,Hope Solo,0.10956529170544897,0.04249143066443446,0.1647574436615377,24.0,0.1135964818524971,0.10126582278481013,False
13,3,Kristin Cavallari,0.008356611372753994,0.006749627461365632,0.02590282994201859,24.0,0.002244725197388444,0.10126582278481013,True
13,3,Rob Kardashian,0.1947239368771225,0.054040288628696524,0.2093889076495713,24.0,0.22042680004364115,0.10126582278481013,False
13,3,Carson Kressley,0.04881539054502387,0.028215602423073402,0.10748863482533638,23.0,0.03189809713974984,0.0970464135021097,False
13,3,Nancy Grace,0.08075051647237544,0.03726253084350464,0.14190319306426477,21.0,0.0778707849682164,0.08860759493670886,False
13,3,Chaz Bono,0.06760370005876543,0.028153313798342905,0.10626677698170156,18.0,0.04914692713811659,0.0759493670886076,False
13,4,Ricki Lake,0.1618426802045393,0.051368345026179235,0.19758878553810968,29.0,0.167909198922189,0.13875598086124402,False
13,4,J.R. Martinez,0.2569225125821349,0.061204997105169565,0.238587414632923,26.0,0.28988770111930917,0.12440191387559808,False
13,4,Hope Solo,0.11429342972295121,0.04404578547812404,0.1687343216437665,24.0,0.11385204841434707,0.11483253588516747,False
13,4,Rob Kardashian,0.19891030633775517,0.05547004459592847,0.2149963358803384,24.0,0.22092271081929257,0.11483253588516747,False
13,4,David Arquette,0.056046425921683386,0.0311893026623116,0.11999475380544435,23.0,0.04109293086624365,0.11004784688995216,False
13,4,Chaz Bono,0.06226139914726428,0.03239258475845832,0.12437856201036063,21.0,0.04925749668207913,0.10047846889952153,False
13,4,Chynna Phillips,0.013749606075298992,0.010051244211966254,0.0372051546968192,21.0,0.0070620757461814475,0.10047846889952153,True
13,4,Nancy Grace,0.08334568479954373,0.038029014380937726,0.14619572299399458,21.0,0.07804597673875667,0.10047846889952153,False
13,4,Carson Kressley,0.05262795520882986,0.028046969786566716,0.10644654922491074,20.0,0.03196986069160127,0.09569377990430622,False
13,5,J.R. Martinez,0.2641139915929689,0.061544419369132644,0.23694895383862533,28.0,0.2919494703932841,0.14893617021276595,False
13,5,David Arquette,0.061267588736223594,0.03295204071060708,0.12590389382427247,25.0,0.04138519625698104,0.13297872340425532,False
13,5,Rob Kardashian,0.20547704238647854,0.05666506091036671,0.22089147376396356,25.0,0.2224939801602537,0.13297872340425532,False
13,5,Hope Solo,0.11829937745406909,0.04531151071727063,0.17467061086023852,24.0,0.11466179872211607,0.1276595744680851,False
13,5,Ricki Lake,0.1619779933376762,0.051311638160017735,0.19811804309481565,24.0,0.16910342008375887,0.1276595744680851,False
13,5,Nancy Grace,0.08888777770334239,0.03910112725448655,0.15031248373512043,22.0,0.07860106340223366,0.11702127659574468,False
13,5,Chaz Bono,0.06856071269162484,0.03267392081217046,0.12506868577900349,21.0,0.04960783094179384,0.11170212765957446,False
13,5,Carson Kressley,0.03141551609761605,0.016339240820218266,0.060781716039109486,19.0,0.032197240039578766,0.10106382978723404,True
13,6,J.R. Martinez,0.2771136340046173,0.06266710719411861,0.24469191948667296,29.0,0.3016621593486916,0.1746987951807229,False
13,6,Ricki Lake,0.1765991230405829,0.05419579882345428,0.21094358482215703,29.0,0.17472921867951113,0.1746987951807229,False
13,6,Nancy Grace,0.0962951234771594,0.04050366692877682,0.1566710551315719,24.0,0.08121599426462484,0.14457831325301204,False
13,6,David Arquette,0.06981141150855663,0.03333023389913325,0.12564781582023857,23.0,0.04276201512245482,0.13855421686746988,False
13,6,Rob Kardashian,0.21220327511884546,0.05693631965813985,0.22102852808977858,22.0,0.22989599675180994,0.13253012048192772,False
13,6,Hope Solo,0.12275303089195508,0.043749672535137334,0.1690812659220392,20.0,0.1184764122049055,0.12048192771084337,False
13,6,Chaz Bono,0.045224401958283804,0.01951835140858607,0.07454439920297347,19.0,0.051258203628002236,0.1144578313253012,True
13,7,Ricki Lake,0.18347504180947122,0.05415247776225559,0.21086365142948504,26.5,0.1841694118965541,0.18088737201365188,False
13,7,Rob Kardashian,0.22859773954846235,0.05823519993481186,0.2257108086180978,25.5,0.24231671634045798,0.17406143344709898,False
13,7,Hope Solo,0.1365359726269403,0.046353788419756556,0.17961796095961272,25.0,0.12487740358647736,0.17064846416382254,False
13,7,J.R. Martinez,0.28604764493762136,0.06336103217254639,0.24640401018850314,24.0,0.3179602295400624,0.16382252559726962,False
13,7,David Arquette,0.051124665978677444,0.02264337996320326,0.08624662326576352,23.5,0.045072342428653794,0.16040955631399317,True
13,7,Nancy Grace,0.11421893509882602,0.03895469410954936,0.15139613414545855,22.0,0.08560389620779432,0.15017064846416384,False
13,8,J.R. Martinez,0.3134811397488962,0.06527618761195082,0.2536710388448399,30.0,0.33296787146025925,0.23166023166023167,False
13,8,Hope Solo,0.15270953020320788,0.046905815587793415,0.18179621922837616,26.0,0.13077158525712437,0.20077220077220076,False
13,8,Ricki Lake,0.19676064392024306,0.0542139706104102,0.21001410272886833,26.0,0.19286216127088573,0.20077220077220076,False
13,8,Rob Kardashian,0.2441955161859161,0.05994985256477606,0.23223491983388483,25.5,0.25375400368729356,0.1969111969111969,False
13,8,Nancy Grace,0.09285316994173794,0.03226019357411413,0.1239451770812581,22.0,0.08964437832443715,0.16988416988416988,True
13,9,Ricki Lake,0.22909572044857177,0.05726281196867115,0.22303212258368288,33.4999,0.21185365002295653,0.28270077088932866,False
13,9,Rob Kardashian,0.28010178826303245,0.06163745384884211,0.2386098731571988,32.4998,0.2787416232134036,0.27426107283153095,False
13,9,J.R. Martinez,0.34138924370713075,0.065285281622391,0.25315225068983477,28.0,0.3657558250120017,0.23628791682665332,False
13,9,Hope Solo,0.1494132475812634,0.04400767260629381,0.1676295008327357,24.4998,0.1436489017516381,0.20675023945248716,True
13,10,Rob Kardashian,0.3242602394265794,0.03825864539647725,0.14948480502366546,28.3332,0.32549923014469234,0.33530572925789,False
13,10,J.R. Martinez,0.44170655802285785,0.05218677901036829,0.20089446000927902,28.1665,0.42710965836342507,0.3333329388541484,False
13,10,Ricki Lake,0.23403320255056206,0.04285958851642024,0.16265366550263305,27.9999,0.2473911114918825,0.3313613318879616,False
14,2,Katherine Jenkins,0.20539165023634925,0.057317576824348314,0.22187140832383812,26.0,0.22999755577386952,0.09665427509293681,False
14,2,Roshon Fegan,0.07140568315529469,0.03609401758814036,0.1405877847379077,26.0,0.06456700100294775,0.09665427509293681,False
14,2,Maria Menounos,0.08898695711145078,0.04009211926088747,0.1536538720432165,25.0,0.08778656117710702,0.09293680297397769,False
14,2,William Levy,0.15987963505023578,0.050852104436056964,0.1968517738984077,25.0,0.17585729855465007,0.09293680297397769,False
14,2,Donald Driver,0.25947652789523507,0.06142220638605037,0.23867004122173519,24.0,0.3013359850614086,0.08921933085501858,False
14,2,Sherri Sheperd,0.0221448664538377,0.02074000782547707,0.07749776622779914,23.0,0.006188188540948274,0.08550185873605948,False
14,2,Jaleel White,0.0341814384325055,0.025421147533172005,0.09420510787420854,22.0,0.021765712652903058,0.08178438661710037,False
14,2,Gavin DeGraw,0.02641693084493287,0.022163418794164325,0.08262602670404988,21.0,0.013103828625995809,0.07806691449814127,False
14,2,Jack Wagner,0.016695387297995943,0.017966973465655685,0.06521571648474002,21.0,0.0007907261812081925,0.07806691449814127,False
14,2,Melissa Gilbert,0.07026376557469512,0.035528508730374,0.13543607291376877,20.0,0.06843417179600163,0.07434944237918216,False
14,2,Gladys Knight,0.038720676190538206,0.02684379831447769,0.10141655869459158,19.0,0.030080496774512726,0.07063197026022305,False
14,2,Martina Navratilova,0.00643648175692861,0.006099811529660688,0.021205405768522555,17.0,9.247385844725677e-05,0.06319702602230483,True
14,3,Katherine Jenkins,0.20480608815128987,0.05626729448620556,0.21931545366337024,29.0,0.2300188265022717,0.10357142857142858,False
14,3,William Levy,0.1606676816698113,0.050366281930892806,0.1969781373464722,28.0,0.17587356226155126,0.1,False
14,3,Maria Menounos,0.08919571040604281,0.040379747691599126,0.15433618950575423,27.0,0.08779467988990759,0.09642857142857143,False
14,3,Donald Driver,0.25942283185865117,0.06184740430278167,0.24101683389015638,26.0,0.30136385333972343,0.09285714285714286,False
14,3,Jaleel White,0.03642426538412946,0.026165247797359563,0.09991078145440575,25.0,0.02176772559847877,0.08928571428571429,False
14,3,Roshon Fegan,0.0696241019128741,0.035455441998622314,0.13538276877454686,25.0,0.06457297231484913,0.08928571428571429,False
14,3,Gavin DeGraw,0.031691260205636146,0.023018498940681646,0.08776069268466842,24.0,0.013105040499655921,0.08571428571428572,False
14,3,Gladys Knight,0.04251553313900052,0.027252507980219165,0.10455649271238633,24.0,0.030083278691368065,0.08571428571428572,False
14,3,Jack Wagner,0.005595860689503102,0.005238945460369149,0.019393392615421872,24.0,0.0007907993094715969,0.08571428571428572,True
14,3,Melissa Gilbert,0.07266278782295003,0.036374897356129726,0.1382647982372603,24.0,0.06844050075318034,0.08571428571428572,False
14,3,Sherri Sheperd,0.027393878760112057,0.02120321979525279,0.07935554220870528,24.0,0.006188760839542114,0.08571428571428572,False
14,4,Donald Driver,0.264802115447019,0.06174101914971345,0.2395557259946404,27.0,0.3016023602779662,0.11587982832618025,False
14,4,Maria Menounos,0.09233117994845357,0.040747276498419416,0.15575679073116874,26.0,0.08786416280918438,0.11158798283261803,False
14,4,Roshon Fegan,0.07408647839133257,0.03649772179883944,0.13925976470592424,26.0,0.0646240769903083,0.11158798283261803,False
14,4,Katherine Jenkins,0.20602320494764098,0.05657306671733252,0.2200758258015469,24.0,0.23020086919066746,0.10300429184549356,False
14,4,Gavin DeGraw,0.03277543332079589,0.024074990502725286,0.09067253491466926,23.0,0.013115412158534324,0.09871244635193133,False
14,4,Jaleel White,0.03882845274710818,0.025706556918510044,0.09580424469034039,22.0,0.021784953124366388,0.0944206008583691,False
14,4,Melissa Gilbert,0.0739626433220157,0.03663900095857133,0.1380015860274383,22.0,0.06849466628798336,0.0944206008583691,False
14,4,William Levy,0.15998457808031127,0.05148656183034359,0.19924392353374348,22.0,0.1760127530251017,0.0944206008583691,False
14,4,Sherri Sheperd,0.009917429565809467,0.007742750349788978,0.02830913012611422,21.0,0.0061936587806289385,0.09012875536480687,True
14,4,Gladys Knight,0.047288484229513546,0.02673111866929748,0.10244026706700457,20.0,0.030107087355258803,0.08583690987124463,False
14,5,Katherine Jenkins,0.2125999678178978,0.05712506914845155,0.22154106988036598,29.0,0.2316355406911751,0.12946428571428573,False
14,5,William Levy,0.16793339473983507,0.05297791551276261,0.2066652178757219,29.0,0.17710971013642282,0.12946428571428573,False
14,5,Donald Driver,0.26845351186255434,0.06198825932293183,0.24066102903394126,27.0,0.3034820243830494,0.12053571428571429,False
14,5,Maria Menounos,0.09511099109799065,0.041016071373475765,0.15905326197836747,27.0,0.0884117550521741,0.12053571428571429,False
14,5,Roshon Fegan,0.07561711498625219,0.036619496294010914,0.13932001011548073,26.0,0.06502683099306497,0.11607142857142858,False
14,5,Jaleel White,0.04051860931653869,0.027087788863334232,0.10320775496968732,24.0,0.021920722600377952,0.10714285714285714,False
14,5,Gladys Knight,0.04695295222486027,0.02869261064216775,0.10993390927664215,22.0,0.030294722529460114,0.09821428571428571,False
14,5,Melissa Gilbert,0.07505472339452758,0.036142462372735204,0.13783479765847567,21.0,0.06892154280676296,0.09375,False
14,5,Gavin DeGraw,0.017758734559540804,0.011870036145013111,0.04336499915864722,19.0,0.01319715080751256,0.08482142857142858,True
14,6,Katherine Jenkins,0.2185623928267342,0.05705236321593754,0.22105101791930504,38.9999,0.23473335213890517,0.15116281323243902,False
14,6,Jaleel White,0.046988035299177285,0.02936151257140419,0.111239400681562,36.9998,0.022213882558523156,0.1434104666175451,False
14,6,William Levy,0.1723858763965128,0.05287082219516966,0.20319587170797127,36.0,0.17947831249307175,0.13953526230497526,False
14,6,Donald Driver,0.27362596482181684,0.06256808940831109,0.24345394827957376,33.9999,0.30754068518488,0.13178291569008135,False
14,6,Melissa Gilbert,0.08152951282167205,0.037427630167550484,0.14396321125455971,30.0,0.0698432750403612,0.11627938525414606,False
14,6,Maria Menounos,0.09681987369963672,0.04130166968976254,0.16019955169994132,29.9999,0.08959414246171107,0.11627899765619522,False
14,6,Roshon Fegan,0.07781923885984933,0.03585505342424191,0.1378803411778509,27.9998,0.06589647673421008,0.1085266510413013,False
14,6,Gladys Knight,0.03226910527459834,0.01729459959308811,0.06474857313014566,24.0,0.030699873388337545,0.09302350820331685,True
14,7,Maria Menounos,0.10595116030869998,0.04205301126268393,0.16200748035936668,28.5,0.09243178660762293,0.1553133514986376,False
14,7,Katherine Jenkins,0.22306314750855324,0.05773128268490137,0.2260889008513523,27.0,0.2421678752477333,0.14713896457765668,False
14,7,Donald Driver,0.2813745406609797,0.06367601444091639,0.24803082987688457,26.5,0.3172811771519475,0.1444141689373297,False
14,7,William Levy,0.17698765372698022,0.053014541443538725,0.20672229997219532,26.5,0.18516278659785776,0.1444141689373297,False
14,7,Roshon Fegan,0.0881876941883069,0.037313352201427265,0.14460798359056942,26.0,0.06798356352697625,0.14168937329700274,False
14,7,Jaleel White,0.03134407426085974,0.016752570988707586,0.06375473117378962,25.5,0.022917445225324788,0.13896457765667575,True
14,7,Melissa Gilbert,0.0930917293456233,0.035840866423978865,0.1366854269563053,23.5,0.07205536564253746,0.12806539509536785,False
14,8,William Levy,0.1870666522072354,0.0547198190170414,0.21328079420175752,28.5,0.18950577481199435,0.1743119266055046,False
14,8,Roshon Fegan,0.0842489899137102,0.039214165946448686,0.15057611038232216,28.0,0.06957811619372728,0.1712538226299694,True
14,8,Donald Driver,0.2936888409329894,0.06387835659829985,0.25010967519311383,27.5,0.3247229986877778,0.16819571865443425,False
14,8,Katherine Jenkins,0.23218987182318374,0.05885732109973754,0.2294068695618692,27.5,0.24784791629360284,0.16819571865443425,False
14,8,Maria Menounos,0.1203722751625137,0.040212115081677095,0.1572129397261638,26.5,0.09459977169374251,0.1620795107033639,False
14,8,Melissa Gilbert,0.082433369960366,0.03803857944791401,0.147117982547712,25.5,0.07374542231915514,0.1559633027522936,True
14,9,Maria Menounos,0.12394500112086762,0.03628453969769808,0.13851068250085555,29.5,0.11042648648186894,0.2565217391304348,True
14,9,William Levy,0.23762835753561717,0.05423106344717767,0.21094852892885455,29.0,0.22121043746553795,0.25217391304347825,False
14,9,Donald Driver,0.35355407832745733,0.06606551283996545,0.2566807223421768,28.5,0.3790497501519842,0.24782608695652175,False
14,9,Katherine Jenkins,0.2848725630160559,0.0600430163826317,0.23291147770560508,28.0,0.2893133259006089,0.24347826086956523,False
14,10,Katherine Jenkins,0.32407773430720277,0.03817805240559755,0.14953385371207512,30.0,0.325227000921394,0.3358213967483533,False
14,10,Donald Driver,0.44215950537946863,0.05119936730156471,0.1969861355854195,29.666600000000003,0.4261027834033624,0.33208930162582334,False
14,10,William Levy,0.23376276031332927,0.04276528831330443,0.16306456104819259,29.666600000000003,0.24867021567524372,0.33208930162582334,False
15,1,Emmitt Smith,0.08502025075950745,0.039305809748928125,0.1514123208127316,24.5,0.08355620977176419,0.08860759493670886,False
15,1,Gilles Marini,0.060373557373881316,0.03367870335138061,0.12712251102382757,24.0,0.05323217356319557,0.0867992766726944,False
15,1,Sabrina Bryan,0.027511179705310113,0.023063728424503913,0.08539027574131486,22.5,0.013800361713082283,0.081374321880651,False
